Professor Name,Subhashish Banerjee,Chester Rebeiro,Shweta Agrawal,Smruti R. Sarangi,Jayant Haritsa,Shirish Shevade,Surender Baswana,Uday Reddy Bondhugula,Rijurekha Sen,Ganesh Ramakrishnan,Gugan Thoppe | गुगन थोप्पे,Chetan Arora,Krithi Ramamritham,Parag Singla,Siddharth Barman,Arkaprava Basu,Vinay P. Namboodiri,V Krishna Nandivada,Shankara Narayanan Krishna,Ayon Chakraborty,Bhavana Kanukurthi,Nitin Saxena,Pulkit Agrawal,Alex Aiken,Arpita Patra,Shivaram Kalyanakrishnan,Prashanth L.A.,Abhishek Bichhawat,Sara Achour,Sukhendu Das,Nima Anari,Anirban Dasgupta,Shishir N. Y. Kolathaya,Phillip Isola,Naveen Garg,Mausam,Narasimha Murty M/ M. N. Murty/M. N. Narasimha Murthy,Partha Talukdar,Raghavan Komondoor,Sayan Ranu,Piyush Rai,Biswabandan Panda,Chandan Saha,Vinod Ganapathy,Ajit Rajwade,Chaya Ganesh,Mitesh Khapra,Clark Barrett,Soumen Chakrabarti,Supratik Chakraborty,Arindam Khan,Mayank Singh,Neeldhara Misra,KC Sivaramakrishnan,Om P. Damani,Shalabh Bhatnagar,Purushottam Kar,Arnab Bhattacharya,Maneesh Agrawala,Shanmuganathan Raman,Devarajan Sridharan,Parag Chaudhuri,Nipun Batra,Suyash P. Awate,Kartik Nagar,Anurag Mittal,Vijay Natarajan,Balaraman Ravindran,Vinay Ribeiro,abhilash jindal
Phillip Isola,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,1.0000000000000002,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,1.0000000000000002,0.3333333333333334,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.2886751345948129,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,1.0000000000000002,1.0000000000000002,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.3333333333333334,1.0000000000000002,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334
Naveen Garg,0.6666666666666669,1.0000000000000002,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,1.0000000000000002,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,1.0000000000000002,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.8660254037844388,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669
Mausam,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.6666666666666669,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,1.0000000000000002,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,1.0000000000000002,1.0000000000000002,0.6666666666666669,0.6666666666666669,1.0000000000000002,1.0000000000000002,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.5773502691896258,0.6666666666666669,0.3333333333333334,0.6666666666666669,1.0000000000000002,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.6666666666666669,0.3333333333333334
Narasimha Murty M/ M. N. Murty/M. N. Narasimha Murthy,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.6666666666666669,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,1.0000000000000002,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,1.0000000000000002,1.0000000000000002,0.6666666666666669,0.6666666666666669,1.0000000000000002,1.0000000000000002,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.5773502691896258,0.6666666666666669,0.3333333333333334,0.6666666666666669,1.0000000000000002,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.6666666666666669,0.3333333333333334
Partha Talukdar,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,1.0000000000000002,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,1.0000000000000002,1.0000000000000002,0.6666666666666669,0.3333333333333334,0.3333333333333334,1.0000000000000002,0.2886751345948129,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334
Raghavan Komondoor,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,1.0000000000000002,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,1.0000000000000002,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.5773502691896258,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334
Sayan Ranu,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.6666666666666669,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,1.0000000000000002,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,1.0000000000000002,1.0000000000000002,0.6666666666666669,0.6666666666666669,1.0000000000000002,1.0000000000000002,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.5773502691896258,0.6666666666666669,0.3333333333333334,0.6666666666666669,1.0000000000000002,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.6666666666666669,0.3333333333333334
Piyush Rai,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.6666666666666669,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,1.0000000000000002,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,1.0000000000000002,1.0000000000000002,0.6666666666666669,0.6666666666666669,1.0000000000000002,1.0000000000000002,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.5773502691896258,0.6666666666666669,0.3333333333333334,0.6666666666666669,1.0000000000000002,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.6666666666666669,0.3333333333333334
Biswabandan Panda,0.6666666666666669,0.3333333333333334,0.3333333333333334,1.0000000000000002,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,1.0000000000000002,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,1.0000000000000002,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.5773502691896258,1.0000000000000002,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669
Chandan Saha,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.6666666666666669,0.3333333333333334,0.6666666666666669,1.0000000000000002,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,1.0000000000000002,1.0000000000000002,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,1.0000000000000002,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.5773502691896258,0.3333333333333334,0.3333333333333334,1.0000000000000002,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669
Vinod Ganapathy,1.0000000000000002,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,1.0000000000000002,0.3333333333333334,1.0000000000000002,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.5773502691896258,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669
Ajit Rajwade,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,1.0000000000000002,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.5773502691896258,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.6666666666666669
Chaya Ganesh,1.0000000000000002,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,1.0000000000000002,0.3333333333333334,1.0000000000000002,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.5773502691896258,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669
Mitesh Khapra,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,1.0000000000000002,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,1.0000000000000002,1.0000000000000002,0.6666666666666669,0.3333333333333334,0.3333333333333334,1.0000000000000002,0.2886751345948129,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334
Clark Barrett,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,1.0000000000000002,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,1.0000000000000002,1.0000000000000002,0.6666666666666669,0.3333333333333334,0.3333333333333334,1.0000000000000002,0.2886751345948129,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334
Soumen Chakrabarti,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.6666666666666669,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,1.0000000000000002,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,1.0000000000000002,1.0000000000000002,0.6666666666666669,0.6666666666666669,1.0000000000000002,1.0000000000000002,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.5773502691896258,0.6666666666666669,0.3333333333333334,0.6666666666666669,1.0000000000000002,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.6666666666666669,0.3333333333333334
Supratik Chakraborty,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,1.0000000000000002,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,1.0000000000000002,0.6666666666666669,0.3333333333333334,0.5773502691896258,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,1.0000000000000002
Arindam Khan,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,1.0000000000000002,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,1.0000000000000002,0.3333333333333334,0.8660254037844388,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.6666666666666669
